6B,ChangeInsulationRValueForExteriorWalls,r_value,0.0006061048623805783,0.0025444514728389933
6B,ChangeInsulationRValueForRoofs,r_value_roof,0.0001403512688040288,0.0019723044076003227
6B,ChangeUValueandSHGCOfWindows,window_u_value_ip,1.826643048569775e-08,0.002246153736779166
6B,ChangeUValueandSHGCOfWindows,window_shgc,7.884543707972778e-06,0.0018700369239559311
6B,SetGasBurnerEfficiency,eff,7.382593232110421e-05,0.0020795480118479537
6B,ReplaceLightsInSpaceTypeWithLPD,lpd,0.12241222358710434,0.1246545429042688
6B,ChangeCOPforSingleSpeedDXCoolingUnits,cop,0.0031949837027031376,0.005194397010117702
6B,SetHeatingandCoolingSizingFactors,htg_sz_factor,4.309163022654124e-06,0.0019955464578164106
6B,SetHeatingandCoolingSizingFactors,clg_sz_factor,0.01510565670323973,0.017120955757309875
6B,SetWaterHeaterEfficiency,heater_thermal_efficiency,8.276725264317446e-06,0.0020092890501490768
6B,AddOverhangsByProjectionFactor,projection_factor,0.00016627474656509235,0.002163719232173511
6B,ChangeOutdoorAir,design_spec_outdoor_air_per_person,0.005008073272608472,0.007007335835449213
6B,ResizeExistingWindowsToMatchAGivenWWR,wwr,3.5304012494136383e-06,0.0019931876543114457
6B,ChangeElectricEquipmentLoadsByPercentage,elecequip_power_change_percent,0.00024677382489252255,0.0022386478063707305
6B,ChangeEnergyUseForKitchen,gas,0.850206761142284,0.8522058493921955
