1,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,39.8264685418,3.022857142857143,1.4,1.4,0.7571428571428571,0.2857142857142857,20.857142857142858,0.13571428571428573,0.0,1550.54410056,0,625.2192078148823
2,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,39.8264685418,2.64,1.4,1.4,0.7571428571428571,0.2857142857142857,20.857142857142858,0.13571428571428573,0.0,1550.54410056,0,631.2809066534851
3,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.4,0.7571428571428571,0.2857142857142857,20.857142857142858,0.13571428571428573,0.0,1550.54410056,0,612.4000779546209
4,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.4,0.7571428571428571,0.2857142857142857,20.857142857142858,0.13571428571428573,0.0,1255.20236712,0,545.2155462703545
5,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.4,0.7571428571428571,0.2857142857142857,14.0,0.13571428571428573,0.0,1255.20236712,0,544.117675593809
6,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.4,0.7571428571428571,0.2857142857142857,14.0,0.17,0.0,1255.20236712,0,544.2275524462916
7,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.4,0.7,0.2857142857142857,14.0,0.17,0.0,1255.20236712,0,544.467603270185
8,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.4,0.7,0.0,14.0,0.17,0.0,1255.20236712,0,544.989082542003
9,5B,3.82,11.265714285714285,0.62,0.41,0.7457142857142857,30.846291851285713,2.64,1.4,1.2285714285714286,0.7,0.0,14.0,0.17,0.0,1255.20236712,0,537.2667349427816
10,5B,3.82,11.265714285714285,0.62,0.5757142857142856,0.7457142857142857,30.846291851285713,2.64,1.4,1.2285714285714286,0.7,0.0,14.0,0.17,0.0,1255.20236712,0,537.2248351178009
11,5B,3.82,10.9,0.62,0.5757142857142856,0.7457142857142857,30.846291851285713,2.64,1.4,1.2285714285714286,0.7,0.0,14.0,0.17,0.0,1255.20236712,0,537.2923033521388
12,5B,3.82,10.9,0.62,0.5757142857142856,0.7,30.846291851285713,2.64,1.4,1.2285714285714286,0.7,0.0,14.0,0.17,0.0,1255.20236712,0,537.8989468277309
13,5B,3.82,10.9,0.62,0.5757142857142856,0.7,30.846291851285713,2.64,1.4,1.2285714285714286,0.7,0.0,14.0,0.17,-20.13287619045714,1255.20236712,0,538.3688195487362
